3681,すませる,sumaseru,済ませる,to be finished,済ませる…すませる
3682,すまない,sumanai,済まない,sorry (phrase),済まない…すまない
3683,すみ,sumi,墨,ink,墨…すみ
3684,すみ,sumi,隅,corner;nook,隅…すみ
3685,すみません,sumimasen,済みません,sorry;excuse me,済みません…すみません
3686,すむ,sumu,住む,to abide;to reside;to live in;to inhabit;to dwell,住む…すむ
3687,すむ,sumu,済む,to finish;to end;to be completed,済む…すむ
3688,すむ,sumu,澄む,to clear (e.g. weather);to become transparent,澄む…すむ
3689,すむ,sumu,済む,to finish;to end;to be completed,済む…すむ
3690,すめらぎ,sumeragi,天皇,Emperor of Japan,天皇…すめらぎ
3691,すもう,sumou,相撲,sumo wrestling,相撲…すもう
3692,すり,suri,刷り,printing,刷り…すり
3693,する,suru,刷る,to print,刷る…する
3694,する,suru,為る,to do;to try;to play;to practice;to cost;to serve as;to pass;to elapse,為る…する
3695,する,suru,剃る,to shave,剃る…する
3696,する,suru,為る,to do;to try;to play;to practice;to cost;to serve as;to pass;to elapse,為る…する
3697,すると,suruto,,thereupon;hereupon,…すると
3698,するどい,surudoi,鋭い,pointed;sharp,鋭い…するどい
3699,すれちがい,surechigai,擦れ違い,chance encounter,擦れ違い…すれちがい
3700,すれちがう,surechigau,すれ違う,to pass by one another;to disagree;to miss each other,すれ違う…すれちがう
3701,すれる,sureru,擦れる,to rub;to chafe;to wear;to become sophisticated,擦れる…すれる
3702,すわる,suwaru,座る,to sit,座る…すわる
3703,すんなり,sunnari,,pass with no objection;slim;slender,…すんなり
3704,すんぽう,sunpou,寸法,measurement;size;dimension,寸法…すんぽう
3705,ず,zu,図,figure (e.g. Fig 1);drawing;picture;illustration,図…ず
3706,ずいひつ,zuihitsu,随筆,essays;miscellaneous writings,随筆…ずいひつ
3707,ずいぶん,zuibun,随分,extremely,随分…ずいぶん
3708,ずうずうしい,zuuzuushii,図々しい,impudent;shameless,図々しい…ずうずうしい
3709,ずかん,zukan,図鑑,picture book,図鑑…ずかん
3710,ずけい,zukei,図形,figure,図形…ずけい
3711,ずっと,zuto,,consecutively;throughout;a lot,…ずっと
3712,ずつう,zutsuu,頭痛,headache,頭痛…ずつう
3713,ずのう,zunou,頭脳,head;brains;intellect,頭脳…ずのう
3714,ずばり,zubari,,decisively;decidedly;once and for all;unreservedly;frankly,…ずばり
3715,ずひょう,zuhyou,図表,chart;diagram;graph,図表…ずひょう
3716,ずぶぬれ,zubunure,ずぶ濡れ,soaked;dripping wet,ずぶ濡れ…ずぶぬれ
3717,ずらす,zurasu,,to put off;to delay,…ずらす
3718,ずらっと,zurato,,in a line;in a row,…ずらっと
3719,ずるい,zurui,狡い,sly;cunning,狡い…ずるい
3720,ずるずる,zuruzuru,,sound or act of dragging;loose;inconclusive but unwanted situation;trailingly,…ずるずる
3721,ずれ,zure,,gap;slippage,…ずれ
3722,ずれる,zureru,,to slide;to slip off,…ずれる
3723,せい,sei,正,(logical) true;regular,正…せい
3724,せい,sei,姓,surname;family name,姓…せい
3725,せい,sei,背,height;stature,背…せい
3726,せい,sei,制,system;organization;imperial command;laws;regulation;control;government;suppression;restraint;holding back;establishment,制…せい
3727,せい,sei,製,-made;make,製…せい
3728,せいいく,seiiku,生育,growth;development;breeding,生育…せいいく
3729,せいか,seika,成果,results;fruits,成果…せいか
3730,せいかい,seikai,正解,correct;right;correct interpretation (answer  solution),正解…せいかい
3731,せいかく,seikaku,性格,character;personality,性格…せいかく
3732,せいかく,seikaku,正確,accurate;punctuality;exactness;authenticity;veracity,正確…せいかく
3733,せいかつ,seikatsu,生活,living;life (one's daily existence);livelihood,生活…せいかつ
3734,せいき,seiki,正規,regular;legal;formal;established;legitimate,正規…せいき
3735,せいき,seiki,世紀,century;era,世紀…せいき
3736,せいきゅう,seikyuu,請求,claim;demand;application;request,請求…せいきゅう
3737,せいぎ,seigi,正義,justice;right;righteousness;correct meaning,正義…せいぎ
3738,せいけい,seikei,生計,livelihood;living,生計…せいけい
3739,せいけつ,seiketsu,清潔,clean,清潔…せいけつ
3740,せいけん,seiken,政権,administration;political power,政権…せいけん
3741,せいげん,seigen,制限,restriction;restraint;limitation,制限…せいげん
3742,せいこう,seikou,精巧,elaborate;delicate;exquisite,精巧…せいこう
3743,せいこう,seikou,成功,success;hit,成功…せいこう
3744,せいさい,seisai,制裁,restraint;sanctions;punishment,制裁…せいさい
3745,せいさく,seisaku,政策,political measures;policy,政策…せいさく
3746,せいさく,seisaku,製作,manufacture;production,製作…せいさく
3747,せいさん,seisan,清算,liquidation;settlement,清算…せいさん
3748,せいさん,seisan,生産,production;manufacture,生産…せいさん
3749,せいざ,seiza,星座,constellation,星座…せいざ
3750,せいし,seishi,生死,life and death,生死…せいし
3751,せいし,seishi,静止,stillness;repose;standing still,静止…せいし
3752,せいしき,seishiki,正式,due form;official;formality,正式…せいしき
3753,せいしつ,seishitsu,性質,nature;property;disposition,性質…せいしつ
3754,せいしゅん,seishun,青春,youth;springtime of life;adolescent,青春…せいしゅん
3755,せいしょ,seisho,聖書,Bible;scriptures,聖書…せいしょ
3756,せいしょ,seisho,清書,clean copy,清書…せいしょ
3757,せいしょうねん,seishounen,青少年,youth;young person,青少年…せいしょうねん
3758,せいしん,seishin,精神,mind;soul;heart;spirit;intention,精神…せいしん
3759,せいじ,seiji,政治,politics;government,政治…せいじ
3760,せいじつ,seijitsu,誠実,sincere;honest;faithful,誠実…せいじつ
3761,せいじゅく,seijyuku,成熟,maturity;ripeness,成熟…せいじゅく
3762,せいじゅん,seijyun,清純,purity;innocence,清純…せいじゅん
3763,せいじょう,seijyou,正常,normalcy;normality;normal,正常…せいじょう
3764,せいじん,seijin,成人,adult,成人…せいじん
3765,せいすう,seisuu,整数,integer,整数…せいすう
3766,せいする,seisuru,制する,to control;to command;to get the better of,制する…せいする
3767,せいせき,seiseki,成績,results;record,成績…せいせき
3768,せいぜい,seizei,精々,at the most;at best;to the utmost;as much (far) as possible,精々…せいぜい
3769,せいぜん,seizen,整然,orderly;regular;well-organized;trim;accurate,整然…せいぜん
3770,せいそう,seisou,盛装,be dressed up;wear rich clothes,盛装…せいそう
3771,せいそう,seisou,清掃,cleaning,清掃…せいそう
3772,せいぞう,seizou,製造,manufacture;production,製造…せいぞう
3773,せいぞん,seizon,生存,existence;being;survival,生存…せいぞん
3774,せいだい,seidai,盛大,grand;prosperous;magnificent,盛大…せいだい
3775,せいだく,seidaku,清濁,good and evil;purity and impurity,清濁…せいだく
3776,せいちょう,seichou,成長,growth;grow to adulthood,成長…せいちょう
3777,せいてい,seitei,制定,enactment;establishment;creation,制定…せいてい
3778,せいてき,seiteki,静的,static,静的…せいてき
3779,せいてつ,seitetsu,製鉄,iron manufacture,製鉄…せいてつ
3780,せいてん,seiten,晴天,fine weather,晴天…せいてん
3781,せいと,seito,生徒,pupil,生徒…せいと
3782,せいとう,seitou,正当,just;justifiable;right;due;proper;equitable;reasonable;legitimate;lawful,正当…せいとう
3783,せいとう,seitou,政党,(member of) political party,政党…せいとう
3784,せいど,seido,制度,system;institution;organization,制度…せいど
3785,せいねん,seinen,成年,majority;adult age,成年…せいねん
3786,せいねん,seinen,青年,youth;young man,青年…せいねん
3787,せいねんがっぴ,seinengapi,生年月日,birth date,生年月日…せいねんがっぴ
3788,せいのう,seinou,性能,ability;efficiency,性能…せいのう
3789,せいひん,seihin,製品,manufactured goods;finished goods,製品…せいひん
3790,せいび,seibi,整備,adjustment;completion;consolidation,整備…せいび
3791,せいふ,seifu,政府,government;administration,政府…せいふ
3792,せいふく,seifuku,制服,uniform,制服…せいふく
3793,せいふく,seifuku,征服,conquest;subjugation;overcoming,征服…せいふく
3794,せいぶつ,seibutsu,生物,living things;creature,生物…せいぶつ
3795,せいぶん,seibun,成分,ingredient;component;composition,成分…せいぶん
3796,せいべつ,seibetsu,性別,distinction by sex;sex;gender,性別…せいべつ
3797,せいほう,seihou,製法,manufacturing method;recipe;formula,製法…せいほう
3798,せいほうけい,seihoukei,正方形,square,正方形…せいほうけい
3799,せいみつ,seimitsu,精密,precise;exact;detailed;minute;close,精密…せいみつ
3800,せいめい,seimei,声明,declaration;statement;proclamation,声明…せいめい
3801,せいめい,seimei,姓名,full name,姓名…せいめい
3802,せいめい,seimei,生命,life;existence,生命…せいめい
3803,せいもん,seimon,正門,main gate;main entrance,正門…せいもん
3804,せいやく,seiyaku,制約,limitation;restriction;condition;constraints,制約…せいやく
3805,せいよう,seiyou,西洋,the west;Western countries,西洋…せいよう
3806,せいり,seiri,生理,physiology;menses,生理…せいり
3807,せいり,seiri,整理,sorting;arrangement;adjustment;regulation,整理…せいり
3808,せいりつ,seiritsu,成立,coming into existence;arrangements;establishment;completion,成立…せいりつ
3809,せいりょく,seiryoku,勢力,influence;power;might;strength;potency;force;energy,勢力…せいりょく
3810,せいれき,seireki,西暦,Christian Era;anno domini (A.D.),西暦…せいれき
3811,せいれつ,seiretsu,整列,stand in a row;form a line,整列…せいれつ
3812,せかい,sekai,世界,the world;society;the universe,世界…せかい
3813,せかす,sekasu,急かす,to hurry;to urge on,急かす…せかす
3814,せがれ,segare,伜,son;my son,伜…せがれ
3815,せき,seki,席,seat,席…せき
3816,せき,seki,咳,cough,咳…せき
3817,せき,seki,咳,cough,咳…せき
3818,せきたん,sekitan,石炭,coal,石炭…せきたん
3819,せきどう,sekidou,赤道,equator,赤道…せきどう
3820,せきにん,sekinin,責任,duty;responsibility,責任…せきにん
3821,せきむ,sekimu,責務,duty;obligation,責務…せきむ
3822,せきゆ,sekiyu,石油,oil;petroleum;kerosene,石油…せきゆ
3823,せけん,seken,世間,world;society,世間…せけん
3824,せじ,seji,世辞,flattery;compliment,世辞…せじ
3825,せたい,setai,世帯,household,世帯…せたい
3826,せだい,sedai,世代,generation;the world;the age,世代…せだい
3827,せっかい,sekkai,切開,clearing (land);opening up;cutting through,切開…せっかい
3828,せっかく,sekkaku,折角,with trouble;at great pains;long-awaited,折角…せっかく
3829,せっきょくてき,sekyokkuteki,積極的,positive;active;proactive,積極的…せっきょくてき
3830,せっきん,sekkin,接近,getting closer;drawing nearer;approaching,接近…せっきん
3831,せっけい,sekkei,設計,plan;design,設計…せっけい
3832,せっけん,sekken,石鹸,soap,石鹸…せっけん
3833,せっしょく,seshoku,接触,touch;contact,接触…せっしょく
3834,せっする,sessuru,接する,to come in contact with;to connect;to attend;to receive,接する…せっする
3835,せっち,sechi,設置,establishment;institution,設置…せっち
3836,せっちゅう,sechuu,折衷,compromise;cross;blending;eclecticism,折衷…せっちゅう
3837,せってい,settei,設定,establishment;creation,設定…せってい
3838,せっとく,settoku,説得,persuasion,説得…せっとく
3839,せつ,setsu,節,node;section;occasion;time,節…せつ
3840,せつ,setsu,説,theory,説…せつ
3841,せつ,setsu,節,node;section;occasion;time,節…せつ
3842,せつじつ,setsujitsu,切実,compelling;serious;severe;acute;earnest;pressing;urgent,切実…せつじつ
3843,せつぞく,setsuzoku,接続,connection;union;join;link,接続…せつぞく
3844,せつぞくし,setsuzokushi,接続詞,conjunction,接続詞…せつぞくし
3845,せつない,setsunai,切ない,painful;trying;oppressive;suffocating,切ない…せつない
3846,せつび,setsubi,設備,equipment;device;facilities;installation,設備…せつび
3847,せつめい,setsumei,説明,explanation;exposition,説明…せつめい
3848,せつやく,setsuyaku,節約,economising;saving,節約…せつやく
3849,せつりつ,setsuritsu,設立,establishment;foundation;institution,設立…せつりつ
3850,せともの,setomono,瀬戸物,earthenware;crockery;china,瀬戸物…せともの
3851,せなか,senaka,背中,back (of body),背中…せなか
3852,せびろ,sebiro,背広,business suit,背広…せびろ
3853,せまい,semai,狭い,narrow;confined;small,狭い…せまい
3854,せまる,semaru,迫る,to draw near;to press,迫る…せまる
3855,せめ,seme,攻め,attack;offence,攻め…せめ
3856,せめ,seme,攻め,attack;offence,攻め…せめ
3857,せめる,semeru,攻める,to attack;to assault,攻める…せめる
3858,せめる,semeru,責める,to condemn;to blame;to criticize,責める…せめる
3859,せりふ,serifu,台詞,speech;words;one's lines;remarks,台詞…せりふ
3860,せろん,seron,世論,public opinion,世論…せろん
3861,せろん,seron,世論,public opinion,世論…せろん
3862,せわ,sewa,世話,looking after;help;aid;assistance,世話…せわ
3863,せん,sen,千,(num) 1 000;thousand,千…せん
3864,せん,sen,仙,hermit;wizard,仙…せん
3865,せん,sen,線,line (also telephone  railway);wire;beam,線…せん
3866,せん,sen,前,before,前…せん
3867,せん,sen,前,before,前…せん
3868,せん,sen,前,before,前…せん
3869,せん,sen,前,before,前…せん
3870,せんい,seni,繊維,fibre;fiber;textile,繊維…せんい
3871,せんきょ,senkyo,選挙,election,選挙…せんきょ
3872,せんきょう,senkyou,宣教,religious mission,宣教…せんきょう
3873,せんげん,sengen,宣言,declaration;proclamation;announcement,宣言…せんげん
3874,せんこう,senkou,先行,preceding;going first,先行…せんこう
3875,せんこう,senkou,選考,selection;screening,選考…せんこう
3876,せんこう,senkou,専攻,major subject;special study,専攻…せんこう
3877,せんさい,sensai,戦災,war damage,戦災…せんさい
3878,せんざい,senzai,洗剤,detergent;washing material,洗剤…せんざい
3879,せんしゅ,senshu,選手,player (in game),選手…せんしゅ
3880,せんしゅう,senshuu,専修,specialization,専修…せんしゅう
3881,せんじつ,senjitsu,先日,the other day;a few days ago,先日…せんじつ
3882,せんじゅつ,senjyutsu,戦術,tactics,戦術…せんじゅつ
3883,せんす,sensu,扇子,folding fan,扇子…せんす
3884,せんすい,sensui,潜水,diving,潜水…せんすい
3885,せんせい,sensei,先生,teacher;master;doctor,先生…せんせい
3886,せんせい,sensei,専制,despotism;autocracy,専制…せんせい
3887,せんせんげつ,sensengetsu,先先月,month before last,先先月…せんせんげつ
3888,せんせんしゅう,sensenshuu,先先週,week before last,先先週…せんせんしゅう
3889,せんそう,sensou,戦争,war,戦争…せんそう
3890,せんぞ,senzo,先祖,ancestor,先祖…せんぞ
3891,せんたく,sentaku,洗濯,washing;laundry,洗濯…せんたく
3892,せんたく,sentaku,選択,selection;choice,選択…せんたく
3893,せんたん,sentan,先端,pointed end;tip;fine point;spearhead;cusp;vanguard;advanced;leading edge,先端…せんたん
3894,せんだい,sendai,先代,family predecessor;previous age;previous generation,先代…せんだい
3895,せんだって,sendate,先だって,recently;the other day,先だって…せんだって
3896,せんちゃく,senchaku,先着,first arrival,先着…せんちゃく
3897,せんてんてき,sententeki,先天的,a priori;inborn;innate;inherent;congenital;hereditary,先天的…せんてんてき
3898,せんでん,senden,宣伝,propaganda;publicity,宣伝…せんでん
3899,せんとう,sentou,戦闘,battle;fight;combat,戦闘…せんとう
3900,せんとう,sentou,先頭,head;lead;vanguard;first,先頭…せんとう
3901,せんにゅう,sennyuu,潜入,infiltration;sneaking in,潜入…せんにゅう
3902,せんぱい,senpai,先輩,senior (at work or school);superior;elder;older graduate;progenitor;old-timer,先輩…せんぱい
3903,せんぱく,senpaku,船舶,ship,船舶…せんぱく
3904,せんぷうき,senpuuki,扇風機,electric fan,扇風機…せんぷうき
3905,せんめん,senmen,洗面,wash up (one's face);have a wash,洗面…せんめん
3906,せんもん,senmon,専門,speciality;subject of study;expert,専門…せんもん
3907,せんよう,senyou,専用,exclusive use;personal use,専用…せんよう
3908,せんりょう,senryou,占領,occupation;capture;possession;have a room to oneself,占領…せんりょう
3909,せんりょく,senryoku,戦力,war potential,戦力…せんりょく
3910,せんろ,senro,線路,line;track;roadbed,線路…せんろ
3911,ぜいかん,zeikan,税関,customs house,税関…ぜいかん
3912,ぜいきん,zeikin,税金,tax;duty,税金…ぜいきん
3913,ぜいたく,zeitaku,贅沢,luxury;extravagance,贅沢…ぜいたく
3914,ぜいむしょ,zeimusho,税務署,tax office,税務署…ぜいむしょ
3915,ぜせい,zesei,是正,correction;revision,是正…ぜせい
3916,ぜったい,zettai,絶対,absolute;unconditional;absoluteness,絶対…ぜったい
3917,ぜっぱん,zeppan,絶版,out of print,絶版…ぜっぱん
3918,ぜつぼう,zetsubou,絶望,despair;hopelessness,絶望…ぜつぼう
3919,ぜつめつ,zetsumetsu,絶滅,destruction;extinction,絶滅…ぜつめつ
3920,ぜひ,zehi,是非,certainly;without fail,是非…ぜひ
3921,ぜひとも,zehitomo,是非とも,"by all means (with sense of not taking ""no"" for an answer)",是非とも…ぜひとも
3922,ぜん,zen,膳,(small) table;tray;meal,膳…ぜん
3923,ぜん,zen,禅,Zen (Buddhism),禅…ぜん
3924,ぜん,zen,善,good;goodness;right;virtue,善…ぜん
3925,ぜん,zen,全,all;whole;entire;complete;overall;pan,全…ぜん
3926,ぜんいん,zenin,全員,all members (unanimity);all hands;the whole crew,全員…ぜんいん
3927,ぜんかい,zenkai,全快,complete recovery of health,全快…ぜんかい
3928,ぜんこく,zenkoku,全国,country-wide;nation-wide;whole country;national,全国…ぜんこく
3929,ぜんご,zengo,前後,around;throughout;front and back;before and behind;before and after;about that (time);longitudinal;context;nearly;approximately,前後…ぜんご
3930,ぜんしゃ,zensha,前者,the former,前者…ぜんしゃ
3931,ぜんしゅう,zenshuu,全集,complete works,全集…ぜんしゅう
3932,ぜんしん,zenshin,全身,the whole body;full-length (portrait),全身…ぜんしん
3933,ぜんしん,zenshin,前進,advance;drive;progress,前進…ぜんしん
3934,ぜんせい,zensei,全盛,height of prosperity,全盛…ぜんせい
3935,ぜんぜん,zenzen,全然,wholly;entirely;completely;not at all (neg. verb),全然…ぜんぜん
3936,ぜんたい,zentai,全体,whole;entirety;whatever (is the matter),全体…ぜんたい
3937,ぜんてい,zentei,前提,preamble;premise;reason;prerequisite,前提…ぜんてい
3938,ぜんと,zento,前途,future prospects;outlook;the journey ahead,前途…ぜんと
3939,ぜんぱん,zenpan,全般,(the) whole;universal;wholly;general,全般…ぜんぱん
3940,ぜんぶ,zenbu,全部,all;entire;whole;altogether,全部…ぜんぶ
3941,ぜんめつ,zenmetsu,全滅,annihilation,全滅…ぜんめつ
3942,ぜんりょう,zenryou,善良,goodness;excellence;virtue,善良…ぜんりょう
3943,ぜんりょく,zenryoku,全力,all one's power;whole energy,全力…ぜんりょく
3944,ぜんれい,zenrei,前例,precedent,前例…ぜんれい
3945,そう,sou,僧,monk;priest,僧…そう
3946,そう,sou,沿う,to run along;to follow,沿う…そう
3947,そう,sou,添う,to accompany;to become married;to comply with,添う…そう
3948,そう,sou,,so;really;seeming,…そう
3949,そう,sou,総,whole;all;general;gross,総…そう
3950,そう,sou,,so;really;seeming,…そう
3951,そうい,soui,相違,difference;discrepancy;variation,相違…そうい
3952,そうおう,souou,相応,suitability;fitness,相応…そうおう
3953,そうおん,souon,騒音,noise,騒音…そうおん
3954,そうかい,soukai,総会,general meeting,総会…そうかい
3955,そうかん,soukan,創刊,launching (e.g. newspaper);first issue,創刊…そうかん
3956,そうきん,soukin,送金,remittance;sending money,送金…そうきん
3957,そうこ,souko,倉庫,storehouse;warehouse;godown,倉庫…そうこ
3958,そうこう,soukou,走行,running a wheeled vehicle (e.g. car);traveling,走行…そうこう
3959,そうご,sougo,相互,mutual;reciprocal,相互…そうご
3960,そうごう,sougou,総合,synthesis;coordination;putting together;integration;composite,総合…そうごう
3961,そうさ,sousa,捜査,search (esp. in criminal investigations);investigation,捜査…そうさ
3962,そうさ,sousa,操作,operation;management;processing,操作…そうさ
3963,そうさく,sousaku,捜索,search (esp. for someone or something missing);investigation,捜索…そうさく
3964,そうさく,sousaku,創作,production;literary creation;work,創作…そうさく
3965,そうしき,soushiki,葬式,funeral,葬式…そうしき
3966,そうして,soushite,然うして,and;like that,然うして…そうして
3967,そうしょく,soushoku,装飾,ornament,装飾…そうしょく
3968,そうじ,souji,掃除,cleaning;sweeping,掃除…そうじ
3969,そうじゅう,soujyuu,操縦,management;handling;control;manipulation,操縦…そうじゅう
3970,そうぞう,souzou,創造,creation,創造…そうぞう
3971,そうぞう,souzou,想像,imagination;guess,想像…そうぞう
3972,そうぞうしい,souzoushii,騒々しい,noisy;boisterous,騒々しい…そうぞうしい
3973,そうぞく,souzoku,相続,succession;inheritance,相続…そうぞく
3974,そうだい,soudai,壮大,magnificent;grand;majestic;splendid,壮大…そうだい
3975,そうだん,soudan,相談,consultation;discussion,相談…そうだん
3976,そうち,souchi,装置,equipment;installation;apparatus,装置…そうち
3977,そうとう,soutou,相当,suitable;fair;tolerable;proper,相当…そうとう
3978,そうどう,soudou,騒動,strife;riot;rebellion,騒動…そうどう
3979,そうなん,sounan,遭難,disaster;shipwreck;accident,遭難…そうなん
3980,そうば,souba,相場,market price;speculation;estimation,相場…そうば
3981,そうび,soubi,装備,equipment,装備…そうび
3982,そうべつ,soubetsu,送別,farewell;send-off,送別…そうべつ
3983,そうりだいじん,souridaijin,総理大臣,Prime Minister,総理大臣…そうりだいじん
3984,そうりつ,souritsu,創立,establishment;founding;organization,創立…そうりつ
3985,そうりょう,souryou,送料,postage;carriage,送料…そうりょう
3986,そえる,soeru,添える,to add to;to attach;to append;to accompany;to garnish;to imitate;to annex,添える…そえる
3987,そくざに,sokuzani,即座に,immediately;right away,即座に…そくざに
3988,そくしん,sokushin,促進,promotion;acceleration;encouragement;facilitation;spurring on,促進…そくしん
3989,そくする,sokusuru,即する,to conform to;to agree with;to be adapted to;to be based on,即する…そくする
3990,そくたつ,sokutatsu,速達,express;special delivery,速達…そくたつ
3991,そくてい,sokutei,測定,measurement,測定…そくてい
3992,そくど,sokudo,速度,speed;velocity;rate,速度…そくど
3993,そくばく,sokubaku,束縛,restraint;shackles;restriction;confinement;binding,束縛…そくばく
3994,そくめん,sokumen,側面,side;flank;sidelight;lateral,側面…そくめん
3995,そくりょう,sokuryou,測量,measurement;surveying,測量…そくりょう
3996,そくりょく,sokuryoku,速力,speed,速力…そくりょく
3997,そこ,soko,其処,that place;there,其処…そこ
3998,そこ,soko,底,bottom;sole,底…そこ
3999,そこで,sokode,其処で,so (conj);accordingly;now;then;thereupon,其処で…そこで
4000,そこなう,sokonau,損なう,to harm;to hurt;to injure;to damage;to fail in doing,損なう…そこなう
4001,そこら,sokora,其処ら,everywhere;somewhere;approximately;that area;around there,其処ら…そこら
4002,そざい,sozai,素材,raw materials;subject matter,素材…そざい
4003,そし,soshi,阻止,obstruction;check;hindrance;prevention;interdiction,阻止…そし
4004,そしき,soshiki,組織,organization;system;construction,組織…そしき
4005,そしつ,soshitsu,素質,character;qualities;genius,素質…そしつ
4006,そして,soshite,然して,and,然して…そして
4007,そしょう,soshou,訴訟,litigation;lawsuit,訴訟…そしょう
4008,そせん,sosen,祖先,ancestor,祖先…そせん
4009,そそぐ,sosogu,注ぐ,to pour (into);to irrigate;to pay;to fill;to feed (e.g. a fire),注ぐ…そそぐ
4010,そそぐ,sosogu,注ぐ,to pour (into);to irrigate;to pay;to fill;to feed (e.g. a fire),注ぐ…そそぐ
4011,そそっかしい,sosokkashii,,careless;thoughtless,…そそっかしい
4012,そだち,sodachi,育ち,breeding;growth,育ち…そだち
4013,そだつ,sodatsu,育つ,to raise (child);to be brought up;to grow (up),育つ…そだつ
4014,そだてる,sodateru,育てる,to be brought up;to raise;to rear;to bring up,育てる…そだてる
4015,そち,sochi,措置,measure;step,措置…そち
4016,そちら,sochira,其方,over there;the other,其方…そちら
4017,そっくり,sokkuri,,all;altogether;entirely;be just like;the splitting image of,…そっくり
4018,そっけない,sokkenai,素っ気ない,cold;short;curt;blunt,素っ気ない…そっけない
4019,そっちょく,sochoku,率直,frankness;candour;openheartedness,率直…そっちょく
4020,そっと,soto,,softly;secretly,…そっと
4021,そっぽ,sopo,外方,look (or turn) the other way,外方…そっぽ
4022,そつぎょう,sotsugyou,卒業,graduation,卒業…そつぎょう
4023,そで,sode,袖,sleeve,袖…そで
4024,そと,soto,外,outside,外…そと
4025,そと,soto,外,outside,外…そと
4026,そと,soto,外,outside,外…そと
4027,そと,soto,外,outside,外…そと
4028,そなえつける,sonaetsukeru,備え付ける,to provide;to furnish;to equip;to install,備え付ける…そなえつける
4029,そなえる,sonaeru,備える,to furnish;to provide for;to equip;to install;to have ready;to prepare for;to possess;to have;to be endowed with;to be armed with,備える…そなえる
4030,そなわる,sonawaru,備わる,to be furnished with;to be endowed with;to possess;to be among;to be one of;to be possessed of,備わる…そなわる
4031,その,sono,園,garden;park;plantation,園…その
4032,そのうえ,sonoue,その上,in addition;furthermore,その上…そのうえ
4033,そのうち,sonouchi,その内,eventually;sooner or later;of the previously mentioned,その内…そのうち
4034,そのため,sonotame,その為,hence;for that reason,その為…そのため
4035,そのほか,sonohoka,その外,besides;in addition;the rest,その外…そのほか
4036,そのまま,sonomama,其の儘,without change;as it is (i.e. now),其の儘…そのまま
4037,そば,soba,蕎麦,soba (buckwheat noodles),蕎麦…そば
4038,そびえる,sobieru,聳える,to rise;to tower;to soar,聳える…そびえる
4039,そふ,sofu,祖父,grandfather,祖父…そふ
4040,そぼ,sobo,祖母,grandmother,祖母…そぼ
4041,そぼく,soboku,素朴,simplicity;artlessness;naivete,素朴…そぼく
4042,そぼく,soboku,素朴,simplicity;artlessness;naivete,素朴…そぼく
4043,そまつ,somatsu,粗末,crude;rough;plain;humble,粗末…そまつ
4044,そまる,somaru,染まる,to dye,染まる…そまる
4045,そむく,somuku,背く,to run counter to;to go against;to disobey;to infringe,背く…そむく
4046,そめる,someru,染める,to dye;to colour,染める…そめる
4047,そらす,sorasu,逸らす,to turn away;to avert,逸らす…そらす
4048,そり,sori,反り,warp;curvature;curve;arch,反り…そり
4049,それ,sore,其れ,it;that,其れ…それ
4050,それから,sorekara,其れから,and then;after that,其れから…それから
4051,それぞれ,sorezore,各々,each;every;either;respectively;severally,各々…それぞれ
4052,それで,sorede,其れで,and (conj);thereupon;because of that,其れで…それで
4053,それでは,soredeha,其れでは,in that situation;well then ...,其れでは…それでは
4054,それでも,soredemo,其れでも,but (still);and yet;nevertheless;even so;notwithstanding,其れでも…それでも
4055,それとも,soretomo,其れ共,or;or else,其れ共…それとも
4056,それなら,sorenara,其れなら,If that's the case...;If so...;That being the case...,其れなら…それなら
4057,それに,soreni,其れに,besides;moreover,其れに…それに
4058,それほど,sorehodo,其れ程,to that degree;extent,其れ程…それほど
4059,それゆえ,soreyue,其れ故,therefore;for that reason;so,其れ故…それゆえ
4060,それる,soreru,逸れる,to stray (turn) from subject;to get lost;to go astray,逸れる…それる
4061,そろい,soroi,揃い,set;suit;uniform,揃い…そろい
4062,そろう,sorou,揃う,to become complete;to be equal;to be all present;to gather,揃う…そろう
4063,そろえる,soroeru,揃える,to put things in order;to arrange;to make uniform;to get something ready,揃える…そろえる
4064,そろそろ,sorosoro,徐々,gradually;steadily;quietly;slowly;soon,徐々…そろそろ
4065,そろばん,soroban,算盤,abacus,算盤…そろばん
4066,そんがい,songai,損害,damage;injury;loss,損害…そんがい
4067,そんけい,sonkei,尊敬,respect;esteem;reverence;honour,尊敬…そんけい
4068,そんざい,sonzai,存在,existence;being,存在…そんざい
4069,そんしつ,sonshitsu,損失,loss,損失…そんしつ
4070,そんぞく,sonzoku,存続,duration;continuance,存続…そんぞく
4071,そんぞく,sonzoku,存続,duration;continuance,存続…そんぞく
4072,そんちょう,sonchou,尊重,respect;esteem;regard,尊重…そんちょう
4073,そんとく,sontoku,損得,loss and gain;advantage and disadvantage,損得…そんとく
4074,そんな,sonna,,such;like that;that sort of,…そんな
4075,ぞい,zoi,沿い,along,沿い…ぞい
4076,ぞう,zou,像,statue;image;figure;picture;portrait,像…ぞう
4077,ぞうか,zouka,増加,increase;addition,増加…ぞうか
4078,ぞうきょう,zoukyou,増強,augment;reinforce;increase,増強…ぞうきょう
4079,ぞうきん,zoukin,雑巾,house-cloth;dust cloth,雑巾…ぞうきん
4080,ぞうげん,zougen,増減,increase and decrease;fluctuation,増減…ぞうげん
4081,ぞうしょう,zoushou,蔵相,Minister of Finance,蔵相…ぞうしょう
